(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1983 (Leitband)

"Satzart";"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Gemeinde";"Gemeindegröße";"evangelische Bevölkerung";"Anteil Selbstständige und Mithelfende";"Anteil Beamte und Angestellte";"Name";"Bemerkungen"
"7";"000";"09";"5";"71";"000";"00";"00";"00";"00";"ANSBACH (227) ";
"7";"000";"09";"5";"72";"000";"00";"00";"00";"00";"ERLANGEN-HOECHSTADT (228,229) ";
"7";"000";"09";"5";"73";"000";"00";"00";"00";"00";"FUERTH (229)";
"7";"000";"09";"5";"74";"000";"00";"00";"00";"00";"NUERNBERGER LAND (228)";
"7";"000";"09";"5";"75";"000";"00";"00";"00";"00";"NEUSTADT A.D. AISCH-BAD WINDSHEIM (229) ";
"7";"000";"09";"5";"76";"000";"00";"00";"00";"00";"ROTH (232)";
"7";"000";"09";"5";"77";"000";"00";"00";"00";"00";"WEISSENBURG-GUNZENHAUSEN (232)";
"7";"000";"09";"6";"61";"000";"00";"00";"00";"00";"ASCHAFFENBURG (233) ";
"7";"000";"09";"6";"62";"000";"00";"00";"00";"00";"SCHWEINFURT (236) ";
"7";"000";"09";"6";"63";"000";"00";"00";"00";"00";"WUERZBURG (237) ";
"7";"000";"09";"6";"71";"000";"00";"00";"00";"00";"ASCHAFFENBURG (233) ";
"7";"000";"09";"6";"72";"000";"00";"00";"00";"00";"BAD KISSINGEN (234) ";
"7";"000";"09";"6";"73";"000";"00";"00";"00";"00";"RHOEN-GRABFELD (234)";
"7";"000";"09";"6";"74";"000";"00";"00";"00";"00";"HASSBERGE (234) ";
"7";"000";"09";"6";"75";"000";"00";"00";"00";"00";"KITZINGEN (236) ";
"7";"000";"09";"6";"76";"000";"00";"00";"00";"00";"MILTENBERG (235)";
"7";"000";"09";"6";"77";"000";"00";"00";"00";"00";"MAIN-SPESSART (235) ";
"7";"000";"09";"6";"78";"000";"00";"00";"00";"00";"SCHWEINFURT (236) ";
"7";"000";"09";"6";"79";"000";"00";"00";"00";"00";"WUERZBURG (237) ";
"7";"000";"09";"7";"61";"000";"00";"00";"00";"00";"AUGSBURG (238)";
"7";"000";"09";"7";"62";"000";"00";"00";"00";"00";"KAUFBEUREN (243)";
"7";"000";"09";"7";"63";"000";"00";"00";"00";"00";"KEMPTEN (ALLGAEU) (242) ";
"7";"000";"09";"7";"64";"000";"00";"00";"00";"00";"MEMMINGEN (243) ";
"7";"000";"09";"7";"71";"000";"00";"00";"00";"00";"AICHACH-FRIEDBERG (239) ";
"7";"000";"09";"7";"72";"000";"00";"00";"00";"00";"AUGSBURG (239)";
"7";"000";"09";"7";"73";"000";"00";"00";"00";"00";"DILLINGEN A.D. DONAU (240)";
"7";"000";"09";"7";"74";"000";"00";"00";"00";"00";"GUENZBURG (241) ";
"7";"000";"09";"7";"75";"000";"00";"00";"00";"00";"NEU-ULM (241) ";
"7";"000";"09";"7";"76";"000";"00";"00";"00";"00";"LINDAU (BODENSEE) (242) ";
"7";"000";"09";"7";"77";"000";"00";"00";"00";"00";"OSTALLGAEU (243)";
"7";"000";"09";"7";"78";"000";"00";"00";"00";"00";"UNTERALLGAEU (243)";
"7";"000";"09";"7";"79";"000";"00";"00";"00";"00";"DONAU-RIES (240)";
"7";"000";"09";"7";"80";"000";"00";"00";"00";"00";"OBERALLGAEU (242) ";
"7";"000";"10";"0";"41";"000";"00";"00";"00";"00";"SAARBRUECKEN (244,245)";
"7";"000";"10";"0";"42";"000";"00";"00";"00";"00";"MERZIG-WADERN (246) ";
"7";"000";"10";"0";"43";"000";"00";"00";"00";"00";"NEUNKIRCHEN (247,248) ";
"7";"000";"10";"0";"44";"000";"00";"00";"00";"00";"SAARLOUIS (245-247) ";
"7";"000";"10";"0";"45";"000";"00";"00";"00";"00";"SAAR-PFALZ-KREIS (248)";
"7";"000";"10";"0";"46";"000";"00";"00";"00";"00";"SANKT WENDEL (247)";
"8";"001";"01";"0";"00";"000";"00";"00";"00";"00";"FLENSBURG - SCHLESWIG ";
"8";"002";"01";"0";"00";"000";"00";"00";"00";"00";"NORDFRIESLAND - DITHMARSCHEN-NORD ";
"8";"003";"01";"0";"00";"000";"00";"00";"00";"00";"STEINBURG - DITHMARSCHEN-SUED ";
"8";"004";"01";"0";"00";"000";"00";"00";"00";"00";"RENDSBURG-ECKERNFOERDE";
"8";"005";"01";"0";"00";"000";"00";"00";"00";"00";"KIEL";
"8";"006";"01";"0";"00";"000";"00";"00";"00";"00";"PLOEN - NEUMUENSTER ";
"8";"007";"01";"0";"00";"000";"00";"00";"00";"00";"PINNEBERG ";
"8";"008";"01";"0";"00";"000";"00";"00";"00";"00";"SEGEBERG - STORMARN-NORD";
"8";"009";"01";"0";"00";"000";"00";"00";"00";"00";"OSTHOLSTEIN ";
"8";"010";"01";"0";"00";"000";"00";"00";"00";"00";"HERZOGTUM LAUENBURG - STORMARN-SUED ";
"8";"011";"01";"0";"00";"000";"00";"00";"00";"00";"LUEBECK ";
"8";"012";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-MITTE ";
"8";"013";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-ALTONA";
"8";"014";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-EIMSBUETTEL ";
"8";"015";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-NORD";
"8";"016";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-WANDSBEK";
"8";"017";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-BERGEDORF ";
"8";"018";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG-HARBURG ";
"8";"019";"03";"0";"00";"000";"00";"00";"00";"00";"AURICH - EMDEN";
"8";"020";"03";"0";"00";"000";"00";"00";"00";"00";"UNTEREMS";
"8";"021";"03";"0";"00";"000";"00";"00";"00";"00";"FRIESLAND - WILHELMSHAVEN ";
"8";"022";"03";"0";"00";"000";"00";"00";"00";"00";"OLDENBURG - AMMERLAND ";
"8";"023";"03";"0";"00";"000";"00";"00";"00";"00";"DELMENHORST - WESERMARSCH ";
"8";"024";"03";"0";"00";"000";"00";"00";"00";"00";"CUXHAVEN";
"8";"025";"03";"0";"00";"000";"00";"00";"00";"00";"STADE ";
"8";"026";"03";"0";"00";"000";"00";"00";"00";"00";"MITTELEMS ";
"8";"027";"03";"0";"00";"000";"00";"00";"00";"00";"CLOPPENBURG - VECHTA";
"8";"028";"03";"0";"00";"000";"00";"00";"00";"00";"DIEPHOLZ";
"8";"029";"03";"0";"00";"000";"00";"00";"00";"00";"VERDEN";
"8";"030";"03";"0";"00";"000";"00";"00";"00";"00";"SOLTAU - ROTENBURG";
"8";"031";"03";"0";"00";"000";"00";"00";"00";"00";"LUENEBURG - LUECHOW-DANNENBERG";
"8";"032";"03";"0";"00";"000";"00";"00";"00";"00";"OSNABRUECK-LAND ";
"8";"033";"03";"0";"00";"000";"00";"00";"00";"00";"OSNABRUECK";
"8";"034";"03";"0";"00";"000";"00";"00";"00";"00";"NIENBURG - SCHAUMBURG ";
"8";"035";"03";"0";"00";"000";"00";"00";"00";"00";"HARBURG ";
"8";"036";"03";"0";"00";"000";"00";"00";"00";"00";"STADT HANNOVER I";
"8";"037";"03";"0";"00";"000";"00";"00";"00";"00";"STADT HANNOVER II ";
"8";"038";"03";"0";"00";"000";"00";"00";"00";"00";"HANNOVER-LAND I ";
"8";"039";"03";"0";"00";"000";"00";"00";"00";"00";"CELLE - UELZEN";
"8";"040";"03";"0";"00";"000";"00";"00";"00";"00";"GIFHORN - PEINE ";
"8";"041";"03";"0";"00";"000";"00";"00";"00";"00";"HAMELN - HOLZMINDEN ";
"8";"042";"03";"0";"00";"000";"00";"00";"00";"00";"HANNOVER-LAND II";
"8";"043";"03";"0";"00";"000";"00";"00";"00";"00";"HILDESHEIM";
"8";"044";"03";"0";"00";"000";"00";"00";"00";"00";"SALZGITTER - WOLFENBUETTEL";
"8";"045";"03";"0";"00";"000";"00";"00";"00";"00";"BRAUNSCHWEIG";
"8";"046";"03";"0";"00";"000";"00";"00";"00";"00";"HELMSTEDT - WOLFSBURG ";
"8";"047";"03";"0";"00";"000";"00";"00";"00";"00";"GOSLAR";
"8";"048";"03";"0";"00";"000";"00";"00";"00";"00";"NORTHEIM - OSTERODE ";
"8";"049";"03";"0";"00";"000";"00";"00";"00";"00";"GOETTINGEN";
"8";"050";"04";"0";"00";"000";"00";"00";"00";"00";"BREMEN-OST";
"8";"051";"04";"0";"00";"000";"00";"00";"00";"00";"BREMEN-WEST ";
"8";"052";"04";"0";"00";"000";"00";"00";"00";"00";"BREMERHAVEN - BREMEN-NORD ";
"8";"053";"05";"0";"00";"000";"00";"00";"00";"00";"AACHEN";
"8";"054";"05";"0";"00";"000";"00";"00";"00";"00";"KREIS AACHEN";
"8";"055";"05";"0";"00";"000";"00";"00";"00";"00";"HEINSBERG ";
"8";"056";"05";"0";"00";"000";"00";"00";"00";"00";"DUEREN";
"8";"057";"05";"0";"00";"000";"00";"00";"00";"00";"ERFTKREIS I ";
"8";"058";"05";"0";"00";"000";"00";"00";"00";"00";"EUSKIRCHEN - ERFTKREIS II ";
"8";"059";"05";"0";"00";"000";"00";"00";"00";"00";"KOELN I ";
"8";"060";"05";"0";"00";"000";"00";"00";"00";"00";"KOELN II";
"8";"061";"05";"0";"00";"000";"00";"00";"00";"00";"KOELN III ";
"8";"062";"05";"0";"00";"000";"00";"00";"00";"00";"KOELN IV";
"8";"063";"05";"0";"00";"000";"00";"00";"00";"00";"BONN";
"8";"064";"05";"0";"00";"000";"00";"00";"00";"00";"RHEIN-SIEG-KREIS I";
"8";"065";"05";"0";"00";"000";"00";"00";"00";"00";"RHEIN-SIEG-KREIS II ";
"8";"066";"05";"0";"00";"000";"00";"00";"00";"00";"OBERBERGISCHER KREIS";
"8";"067";"05";"0";"00";"000";"00";"00";"00";"00";"RHEINISCH-BERGISCHER KREIS I";
"8";"068";"05";"0";"00";"000";"00";"00";"00";"00";"LEVERKUSEN - RHEINISCH-BERGISCHER KREIS II";
"8";"069";"05";"0";"00";"000";"00";"00";"00";"00";"WUPPERTAL I ";
"8";"070";"05";"0";"00";"000";"00";"00";"00";"00";"WUPPERTAL II";
"8";"071";"05";"0";"00";"000";"00";"00";"00";"00";"SOLINGEN - REMSCHEID";
"8";"072";"05";"0";"00";"000";"00";"00";"00";"00";"METTMANN I";
"8";"073";"05";"0";"00";"000";"00";"00";"00";"00";"METTMANN II ";
"8";"074";"05";"0";"00";"000";"00";"00";"00";"00";"DUESSELDORF I ";
"8";"075";"05";"0";"00";"000";"00";"00";"00";"00";"DUESSELDORF II";
"8";"076";"05";"0";"00";"000";"00";"00";"00";"00";"NEUSS I ";
"8";"077";"05";"0";"00";"000";"00";"00";"00";"00";"NEUSS II";
"8";"078";"05";"0";"00";"000";"00";"00";"00";"00";"MOENCHENGLADBACH";
"8";"079";"05";"0";"00";"000";"00";"00";"00";"00";"KREFELD ";
"8";"080";"05";"0";"00";"000";"00";"00";"00";"00";"VIERSEN ";
"8";"081";"05";"0";"00";"000";"00";"00";"00";"00";"KLEVE ";
"8";"082";"05";"0";"00";"000";"00";"00";"00";"00";"WESEL I ";
"8";"083";"05";"0";"00";"000";"00";"00";"00";"00";"WESEL II";
"8";"084";"05";"0";"00";"000";"00";"00";"00";"00";"DUISBURG I";
"8";"085";"05";"0";"00";"000";"00";"00";"00";"00";"DUISBURG II ";
"8";"086";"05";"0";"00";"000";"00";"00";"00";"00";"OBERHAUSEN";
"8";"087";"05";"0";"00";"000";"00";"00";"00";"00";"MUELHEIM";
"8";"088";"05";"0";"00";"000";"00";"00";"00";"00";"ESSEN I ";
"8";"089";"05";"0";"00";"000";"00";"00";"00";"00";"ESSEN II";
"8";"090";"05";"0";"00";"000";"00";"00";"00";"00";"ESSEN III ";
"8";"091";"05";"0";"00";"000";"00";"00";"00";"00";"RECKLINGHAUSEN I";
"8";"092";"05";"0";"00";"000";"00";"00";"00";"00";"RECKLINGHAUSEN II ";
"8";"093";"05";"0";"00";"000";"00";"00";"00";"00";"GELSENKIRCHEN I ";
"8";"094";"05";"0";"00";"000";"00";"00";"00";"00";"GELSENKIRCHEN II - RECKLINGHAUSEN III ";
"8";"095";"05";"0";"00";"000";"00";"00";"00";"00";"BOTTROP - RECKLINGHAUSEN IV ";
"8";"096";"05";"0";"00";"000";"00";"00";"00";"00";"BORKEN";
"8";"097";"05";"0";"00";"000";"00";"00";"00";"00";"COESFELD - STEINFURT I";
"8";"098";"05";"0";"00";"000";"00";"00";"00";"00";"STEINFURT II";
"8";"099";"05";"0";"00";"000";"00";"00";"00";"00";"MUENSTER";
"8";"100";"05";"0";"00";"000";"00";"00";"00";"00";"WARENDORF ";
"8";"101";"05";"0";"00";"000";"00";"00";"00";"00";"GUETERSLOH";
"8";"102";"05";"0";"00";"000";"00";"00";"00";"00";"BIELEFELD ";
"8";"103";"05";"0";"00";"000";"00";"00";"00";"00";"HERFORD ";
"8";"104";"05";"0";"00";"000";"00";"00";"00";"00";"MINDEN-LUEBBECKE";
"8";"105";"05";"0";"00";"000";"00";"00";"00";"00";"LIPPE I ";
"8";"106";"05";"0";"00";"000";"00";"00";"00";"00";"HOEXTER - LIPPE II";
"8";"107";"05";"0";"00";"000";"00";"00";"00";"00";"PADERBORN ";
"8";"108";"05";"0";"00";"000";"00";"00";"00";"00";"HAGEN ";
"8";"109";"05";"0";"00";"000";"00";"00";"00";"00";"ENNEPE-RUHR-KREIS I ";
"8";"110";"05";"0";"00";"000";"00";"00";"00";"00";"BOCHUM I";
"8";"111";"05";"0";"00";"000";"00";"00";"00";"00";"BOCHUM II - ENNEPE-RUHR-KREIS II";
"8";"112";"05";"0";"00";"000";"00";"00";"00";"00";"HERNE ";
"8";"113";"05";"0";"00";"000";"00";"00";"00";"00";"DORTMUND I";
"8";"114";"05";"0";"00";"000";"00";"00";"00";"00";"DORTMUND II ";
"8";"115";"05";"0";"00";"000";"00";"00";"00";"00";"DORTMUND III";
"8";"116";"05";"0";"00";"000";"00";"00";"00";"00";"UNNA I";
"8";"117";"05";"0";"00";"000";"00";"00";"00";"00";"HAMM - UNNA II";
"8";"118";"05";"0";"00";"000";"00";"00";"00";"00";"SOEST ";
"8";"119";"05";"0";"00";"000";"00";"00";"00";"00";"HOCHSAUERLANDKREIS";
"8";"120";"05";"0";"00";"000";"00";"00";"00";"00";"SIEGEN I";
"8";"121";"05";"0";"00";"000";"00";"00";"00";"00";"OLPE - SIEGEN II";
"8";"122";"05";"0";"00";"000";"00";"00";"00";"00";"MAERKISCHER KREIS I ";
"8";"123";"05";"0";"00";"000";"00";"00";"00";"00";"MAERKISCHER KREIS II";
"8";"124";"06";"0";"00";"000";"00";"00";"00";"00";"WALDECK ";
"8";"125";"06";"0";"00";"000";"00";"00";"00";"00";"KASSEL";
"8";"126";"06";"0";"00";"000";"00";"00";"00";"00";"WERRA-MEISSNER";
"8";"127";"06";"0";"00";"000";"00";"00";"00";"00";"SCHWALM-EDER";
"8";"128";"06";"0";"00";"000";"00";"00";"00";"00";"HERSFELD";
"8";"129";"06";"0";"00";"000";"00";"00";"00";"00";"MARBURG ";
"8";"130";"06";"0";"00";"000";"00";"00";"00";"00";"LAHN-DILL ";
"8";"131";"06";"0";"00";"000";"00";"00";"00";"00";"GIESSEN ";
"8";"132";"06";"0";"00";"000";"00";"00";"00";"00";"FULDA ";
"8";"133";"06";"0";"00";"000";"00";"00";"00";"00";"HOCHTAUNUS";
"8";"134";"06";"0";"00";"000";"00";"00";"00";"00";"WETTERAU";
"8";"135";"06";"0";"00";"000";"00";"00";"00";"00";"RHEINGAU-TAUNUS - LIMBURG ";
"8";"136";"06";"0";"00";"000";"00";"00";"00";"00";"WIESBADEN ";
"8";"137";"06";"0";"00";"000";"00";"00";"00";"00";"HANAU ";
"8";"138";"06";"0";"00";"000";"00";"00";"00";"00";"FRANKFURT AM MAIN I - MAIN-TAUNUS ";
"8";"139";"06";"0";"00";"000";"00";"00";"00";"00";"FRANKFURT AM MAIN II";
"8";"140";"06";"0";"00";"000";"00";"00";"00";"00";"FRANKFURT AM MAIN III ";
"8";"141";"06";"0";"00";"000";"00";"00";"00";"00";"GROSS-GERAU ";
"8";"142";"06";"0";"00";"000";"00";"00";"00";"00";"OFFENBACH ";
"8";"143";"06";"0";"00";"000";"00";"00";"00";"00";"DARMSTADT ";
"8";"144";"06";"0";"00";"000";"00";"00";"00";"00";"ODENWALD";
"8";"145";"06";"0";"00";"000";"00";"00";"00";"00";"BERGSTRASSE ";
"8";"146";"07";"0";"00";"000";"00";"00";"00";"00";"NEUWIED ";
"8";"147";"07";"0";"00";"000";"00";"00";"00";"00";"AHRWEILER ";
"8";"148";"07";"0";"00";"000";"00";"00";"00";"00";"KOBLENZ ";
"8";"149";"07";"0";"00";"000";"00";"00";"00";"00";"COCHEM";
"8";"150";"07";"0";"00";"000";"00";"00";"00";"00";"KREUZNACH ";
"8";"151";"07";"0";"00";"000";"00";"00";"00";"00";"BITBURG ";
"8";"152";"07";"0";"00";"000";"00";"00";"00";"00";"TRIER ";
"8";"153";"07";"0";"00";"000";"00";"00";"00";"00";"MONTABAUR ";
"8";"154";"07";"0";"00";"000";"00";"00";"00";"00";"MAINZ ";
"8";"155";"07";"0";"00";"000";"00";"00";"00";"00";"WORMS ";
"8";"156";"07";"0";"00";"000";"00";"00";"00";"00";"FRANKENTHAL ";
"8";"157";"07";"0";"00";"000";"00";"00";"00";"00";"LUDWIGSHAFEN";
"8";"158";"07";"0";"00";"000";"00";"00";"00";"00";"NEUSTADT - SPEYER ";
"8";"159";"07";"0";"00";"000";"00";"00";"00";"00";"KAISERSLAUTERN";
"8";"160";"07";"0";"00";"000";"00";"00";"00";"00";"PIRMASENS ";
"8";"161";"07";"0";"00";"000";"00";"00";"00";"00";"LANDAU";
"8";"162";"08";"0";"00";"000";"00";"00";"00";"00";"STUTTGART-SUED";
"8";"163";"08";"0";"00";"000";"00";"00";"00";"00";"STUTTGART-NORD";
"8";"164";"08";"0";"00";"000";"00";"00";"00";"00";"BOEBLINGEN";
"8";"165";"08";"0";"00";"000";"00";"00";"00";"00";"ESSLINGEN ";
"8";"166";"08";"0";"00";"000";"00";"00";"00";"00";"NUERTINGEN";
"8";"167";"08";"0";"00";"000";"00";"00";"00";"00";"GOEPPINGEN";
"8";"168";"08";"0";"00";"000";"00";"00";"00";"00";"WAIBLINGEN";
"8";"169";"08";"0";"00";"000";"00";"00";"00";"00";"LUDWIGSBURG ";
"8";"170";"08";"0";"00";"000";"00";"00";"00";"00";"NECKAR-ZABER";
"8";"171";"08";"0";"00";"000";"00";"00";"00";"00";"HEILBRONN ";
"8";"172";"08";"0";"00";"000";"00";"00";"00";"00";"SCHWAEBISCH HALL";
"8";"173";"08";"0";"00";"000";"00";"00";"00";"00";"BACKNANG - SCHWAEBISCH GMUEND ";
"8";"174";"08";"0";"00";"000";"00";"00";"00";"00";"AALEN - HEIDENHEIM";
"8";"175";"08";"0";"00";"000";"00";"00";"00";"00";"KARLSRUHE-STADT ";
"8";"176";"08";"0";"00";"000";"00";"00";"00";"00";"KARLSRUHE-LAND";
"8";"177";"08";"0";"00";"000";"00";"00";"00";"00";"RASTATT ";
"8";"178";"08";"0";"00";"000";"00";"00";"00";"00";"HEIDELBERG";
"8";"179";"08";"0";"00";"000";"00";"00";"00";"00";"MANNHEIM I";
"8";"180";"08";"0";"00";"000";"00";"00";"00";"00";"MANNHEIM II ";
"8";"181";"08";"0";"00";"000";"00";"00";"00";"00";"ODENWALD - TAUBER ";
"8";"182";"08";"0";"00";"000";"00";"00";"00";"00";"RHEIN-NECKAR";
"8";"183";"08";"0";"00";"000";"00";"00";"00";"00";"PFORZHEIM ";
"8";"184";"08";"0";"00";"000";"00";"00";"00";"00";"CALW";
"8";"185";"08";"0";"00";"000";"00";"00";"00";"00";"FREIBURG";
"8";"186";"08";"0";"00";"000";"00";"00";"00";"00";"LOERRACH - MUELLHEIM";
"8";"187";"08";"0";"00";"000";"00";"00";"00";"00";"EMMENDINGEN - LAHR";
"8";"188";"08";"0";"00";"000";"00";"00";"00";"00";"OFFENBURG ";
"8";"189";"08";"0";"00";"000";"00";"00";"00";"00";"ROTTWEIL";
"8";"190";"08";"0";"00";"000";"00";"00";"00";"00";"SCHWARZWALD-BAAR";
"8";"191";"08";"0";"00";"000";"00";"00";"00";"00";"KONSTANZ";
"8";"192";"08";"0";"00";"000";"00";"00";"00";"00";"WALDSHUT";
"8";"193";"08";"0";"00";"000";"00";"00";"00";"00";"REUTLINGEN";
"8";"194";"08";"0";"00";"000";"00";"00";"00";"00";"TUEBINGEN ";
"8";"195";"08";"0";"00";"000";"00";"00";"00";"00";"ULM ";
"8";"196";"08";"0";"00";"000";"00";"00";"00";"00";"BIBERACH";
"8";"197";"08";"0";"00";"000";"00";"00";"00";"00";"RAVENSBURG - BODENSEE ";
"8";"198";"08";"0";"00";"000";"00";"00";"00";"00";"ZOLLERNALB - SIGMARINGEN";
"8";"199";"09";"0";"00";"000";"00";"00";"00";"00";"ALTOETTING";
"8";"200";"09";"0";"00";"000";"00";"00";"00";"00";"FREISING";
"8";"201";"09";"0";"00";"000";"00";"00";"00";"00";"FUERSTENFELDBRUCK ";
"8";"202";"09";"0";"00";"000";"00";"00";"00";"00";"INGOLSTADT";
"8";"203";"09";"0";"00";"000";"00";"00";"00";"00";"MUENCHEN-MITTE";
"8";"204";"09";"0";"00";"000";"00";"00";"00";"00";"MUENCHEN-NORD ";
"8";"205";"09";"0";"00";"000";"00";"00";"00";"00";"MUENCHEN-OST";
"8";"206";"09";"0";"00";"000";"00";"00";"00";"00";"MUENCHEN-SUED ";
"8";"207";"09";"0";"00";"000";"00";"00";"00";"00";"MUENCHEN-WEST ";
"8";"208";"09";"0";"00";"000";"00";"00";"00";"00";"MUENCHEN-LAND ";
"8";"209";"09";"0";"00";"000";"00";"00";"00";"00";"ROSENHEIM ";
"8";"210";"09";"0";"00";"000";"00";"00";"00";"00";"STARNBERG ";
"8";"211";"09";"0";"00";"000";"00";"00";"00";"00";"TRAUNSTEIN";
"8";"212";"09";"0";"00";"000";"00";"00";"00";"00";"WEILHEIM";
"8";"213";"09";"0";"00";"000";"00";"00";"00";"00";"DEGGENDORF";
"8";"214";"09";"0";"00";"000";"00";"00";"00";"00";"LANDSHUT";
"8";"215";"09";"0";"00";"000";"00";"00";"00";"00";"PASSAU";
"8";"216";"09";"0";"00";"000";"00";"00";"00";"00";"ROTTAL-INN";
"8";"217";"09";"0";"00";"000";"00";"00";"00";"00";"STRAUBING ";
"8";"218";"09";"0";"00";"000";"00";"00";"00";"00";"AMBERG";
"8";"219";"09";"0";"00";"000";"00";"00";"00";"00";"REGENSBURG";
"8";"220";"09";"0";"00";"000";"00";"00";"00";"00";"SCHWANDORF";
"8";"221";"09";"0";"00";"000";"00";"00";"00";"00";"WEIDEN";
"8";"222";"09";"0";"00";"000";"00";"00";"00";"00";"BAMBERG ";
"8";"223";"09";"0";"00";"000";"00";"00";"00";"00";"BAYREUTH";
"8";"224";"09";"0";"00";"000";"00";"00";"00";"00";"COBURG";
"8";"225";"09";"0";"00";"000";"00";"00";"00";"00";"HOF ";
"8";"226";"09";"0";"00";"000";"00";"00";"00";"00";"KULMBACH";
"8";"227";"09";"0";"00";"000";"00";"00";"00";"00";"ANSBACH ";
"8";"228";"09";"0";"00";"000";"00";"00";"00";"00";"ERLANGEN";
"8";"229";"09";"0";"00";"000";"00";"00";"00";"00";"FUERTH";
"8";"230";"09";"0";"00";"000";"00";"00";"00";"00";"NUERNBERG-NORD";
"8";"231";"09";"0";"00";"000";"00";"00";"00";"00";"NUERNBERG-SUED";
"8";"232";"09";"0";"00";"000";"00";"00";"00";"00";"ROTH";
"8";"233";"09";"0";"00";"000";"00";"00";"00";"00";"ASCHAFFENBURG ";
"8";"234";"09";"0";"00";"000";"00";"00";"00";"00";"BAD KISSINGEN ";
"8";"235";"09";"0";"00";"000";"00";"00";"00";"00";"MAIN-SPESSART ";
"8";"236";"09";"0";"00";"000";"00";"00";"00";"00";"SCHWEINFURT ";
"8";"237";"09";"0";"00";"000";"00";"00";"00";"00";"WUERZBURG ";
"8";"238";"09";"0";"00";"000";"00";"00";"00";"00";"AUGSBURG-STADT";
"8";"239";"09";"0";"00";"000";"00";"00";"00";"00";"AUGSBURG-LAND ";
"8";"240";"09";"0";"00";"000";"00";"00";"00";"00";"DONAU-RIES";
"8";"241";"09";"0";"00";"000";"00";"00";"00";"00";"NEU-ULM ";
"8";"242";"09";"0";"00";"000";"00";"00";"00";"00";"OBERALLGAEU ";
"8";"243";"09";"0";"00";"000";"00";"00";"00";"00";"OSTALLGAEU";
"8";"244";"10";"0";"00";"000";"00";"00";"00";"00";"SAARBRUECKEN I";
"8";"245";"10";"0";"00";"000";"00";"00";"00";"00";"SAARBRUECKEN II ";
"8";"246";"10";"0";"00";"000";"00";"00";"00";"00";"SAARLOUIS ";
"8";"247";"10";"0";"00";"000";"00";"00";"00";"00";"SANKT WENDEL";
"8";"248";"10";"0";"00";"000";"00";"00";"00";"00";"HOMBURG ";
"9";"001";"01";"0";"01";"000";"00";"00";"00";"00";"FLENSBURG ";
"9";"001";"01";"0";"59";"000";"00";"00";"00";"00";"SCHLESWIG-FLENSBURG ";
"9";"002";"01";"0";"51";"000";"00";"00";"00";"00";"DITHMARSCHEN (TEIL) ";
"9";"002";"01";"0";"54";"000";"00";"00";"00";"00";"NORDFRIESLAND ";
"9";"003";"01";"0";"51";"000";"00";"00";"00";"00";"DITHMARSCHEN (TEIL) ";
"9";"003";"01";"0";"61";"000";"00";"00";"00";"00";"STEINBURG ";
"9";"004";"01";"0";"58";"000";"00";"00";"00";"00";"RENDSBURG-ECKERNFOERDE";
"9";"005";"01";"0";"02";"000";"00";"00";"00";"00";"KIEL";
"9";"006";"01";"0";"04";"000";"00";"00";"00";"00";"NEUMUENSTER ";
"9";"006";"01";"0";"57";"000";"00";"00";"00";"00";"PLOEN ";
"9";"007";"01";"0";"56";"000";"00";"00";"00";"00";"PINNEBERG ";
"9";"008";"01";"0";"60";"000";"00";"00";"00";"00";"SEGEBERG";
"9";"008";"01";"0";"62";"000";"00";"00";"00";"00";"STORMARN (TEIL) ";
"9";"009";"01";"0";"55";"000";"00";"00";"00";"00";"OSTHOLSTEIN ";
"9";"010";"01";"0";"53";"000";"00";"00";"00";"00";"HERZOGTUM LAUENBURG ";
"9";"010";"01";"0";"62";"000";"00";"00";"00";"00";"STORMARN (TEIL) ";
"9";"011";"01";"0";"03";"000";"00";"00";"00";"00";"LUEBECK ";
"9";"012";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"013";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"014";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"015";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"016";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"017";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"018";"02";"0";"00";"000";"00";"00";"00";"00";"HAMBURG (TEIL)";
"9";"019";"03";"4";"02";"000";"00";"00";"00";"00";"EMDEN ";
"9";"019";"03";"4";"52";"000";"00";"00";"00";"00";"AURICH";
"9";"020";"03";"4";"54";"000";"00";"00";"00";"00";"EMSLAND (TEIL)";
"9";"020";"03";"4";"57";"000";"00";"00";"00";"00";"LEER";
