,Wahlkreis,Gebiet,Wahlberechtigte,Wähler,Ungültige,Ungültige:2,Gültige,Gültige:2,CDU/CSU,CDU/CSU_prev,CDU/CSU:2,CDU/CSU:2_prev,SPD,SPD_prev,SPD:2,SPD:2_prev,FDP,FDP_prev,FDP:2,FDP:2_prev,GRUENE,GRUENE_prev,GRUENE:2,GRUENE:2_prev,LINKE,LINKE_prev,LINKE:2,LINKE:2_prev,AFD,AFD_prev,AFD:2,AFD:2_prev,KPD,KPD_prev,KPD:2,KPD:2_prev,BHE,BHE_prev,BHE:2,BHE:2_prev,OTHER,OTHER_prev,OTHER:2,OTHER:2_prev
123,114,Dortmund II,138383,106690,1500,1080,105190,105610,30360,0,30017,0,61917,0,61070,0,5024,0,7147,0,4949,0,3546,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,2940,0,3522,0
124,115,Dortmund III,170258,136784,1411,1231,135373,135553,43592,0,41835,0,70369,0,68960,0,9530,0,14284,0,7866,0,6416,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,4016,0,3538,0
125,116,Unna I,198901,161225,1847,2007,159378,159218,51852,0,50770,0,84360,0,81817,0,9961,0,15232,0,9483,0,6586,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,3722,0,4459,0
126,117,Hamm  Unna II,240030,188015,2419,2109,185596,185906,74598,0,72684,0,89086,0,86339,0,8517,0,14536,0,7610,0,6415,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,5785,0,5599,0
127,118,Soest,207542,165911,1909,1670,164002,164241,81066,0,77581,0,60947,0,58116,0,9771,0,17441,0,8153,0,6377,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,4065,0,4502,0
128,119,Hochsauerlandkreis,205488,167848,1793,1681,166055,166167,91989,0,89102,0,55026,0,52365,0,10010,0,15675,0,5663,0,4860,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,3367,0,4008,0
129,120,Siegen-Wittgenstein I,170885,136024,1640,1130,134384,134894,61268,0,56091,0,57277,0,54166,0,8225,0,15742,0,5060,0,4754,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,0,3818,0
130,121,Olpe  Siegen-Wittgenstein II,145517,118638,1540,1096,117098,117542,65779,0,63030,0,39405,0,37729,0,6254,0,11116,0,4301,0,3105,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,0,2426,0
131,122,Märkischer Kreis I,162377,124390,1180,1320,123210,123070,59734,0,55663,0,46279,0,44284,0,7242,0,14105,0,5532,0,4352,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,4423,0,4476,0
132,123,Märkischer Kreis II,164189,125369,1165,1323,124204,124046,50883,0,48476,0,56183,0,51112,0,8845,0,15694,0,4096,0,3912,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,4197,0,4606,0
133,905,Nordrhein-Westfalen,13098236,10310531,124223,103889,10186308,10206642,4314743,0,4131698,0,4398704,0,4195971,0,692025,0,1118967,0,523549,0,440216,0,0,0,28922,0,0,0,0,0,0,0,0,0,0,0,0,0,257287,0,290868,0
135,124,Waldeck,158886,131805,1801,1410,130004,130395,50743,0,48738,0,63195,0,58668,0,8249,0,13696,0,5492,0,5073,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,0,4015,0
136,125,Kassel,181608,144481,2329,1636,142152,142845,52810,0,47364,0,66655,0,62401,0,10149,0,17026,0,10556,0,10387,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,0,4753,0
137,126,Werra-Meißner,166991,141554,1948,1437,139606,140117,47639,0,45920,0,75124,0,71289,0,8748,0,12590,0,6951,0,6195,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,1144,0,3780,0
138,127,Schwalm-Eder,152766,127131,1776,1491,125355,125640,49706,0,46611,0,59956,0,57584,0,7716,0,11870,0,5916,0,5231,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,0,4131,0
139,128,Hersfeld,165223,140480,3080,1864,137400,138616,58320,0,55686,0,63704,0,60741,0,7507,0,12092,0,5510,0,5321,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,0,4537,0
140,129,Marburg,180471,146849,2148,1737,144701,145112,61187,0,56284,0,59836,0,58555,0,8542,0,14070,0,11817,0,9994,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,0,5062,0
141,130,Lahn-Dill,206247,161317,2131,1556,159186,159761,67091,0,63365,0,72559,0,67750,0,9435,0,15672,0,7595,0,6586,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,2506,0,6064,0
142,131,Gießen,208966,168726,3022,2395,165704,166331,67520,0,64871,0,68981,0,66445,0,13363,0,18790,0,10482,0,9828,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,0,5717,0
143,132,Fulda,227860,187268,4455,2693,182813,184575,103705,0,97466,0,63886,0,54878,0,12533,0,17195,0,0,0,7194,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,2689,0,7516,0
144,133,Hochtaunus,238037,198161,2511,1895,195650,196266,94784,0,90722,0,64196,0,60262,0,18244,0,27632,0,11120,0,10287,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,7306,0,6837,0
145,134,Wetterau,202467,163639,2370,1901,161269,161738,71237,0,67325,0,63820,0,61196,0,11011,0,18420,0,7466,0,7364,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,0,7065,0
146,135,Rheingau-Taunus  Limburg,207957,169394,2565,1974,166829,167420,85419,0,79909,0,57359,0,54909,0,10515,0,17829,0,8345,0,8076,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,5191,0,6355,0
147,136,Wiesbaden,194341,150318,2915,1729,147403,148589,63629,0,60210,0,60963,0,54409,0,10157,0,17635,0,8259,0,9082,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,4395,0,6631,0
148,137,Hanau,228938,184529,2231,1995,182298,182534,80512,0,77588,0,73658,0,68273,0,11193,0,18592,0,9772,0,9217,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,7163,0,8206,0
149,138,Frankfurt am Main I  Main-Taunus,178490,141538,1581,1669,139957,139869,68059,0,62336,0,47852,0,45967,0,9021,0,16327,0,7724,0,7605,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,7301,0,7055,0
150,139,Frankfurt am Main II,154841,119676,1497,1408,118179,118268,51331,0,48075,0,41539,0,38213,0,9244,0,14527,0,9761,0,10533,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,6304,0,5690,0
151,140,Frankfurt am Main III,154770,119502,1805,1448,117697,118054,50493,0,47050,0,44099,0,40673,0,7837,0,12682,0,10611,0,10934,0,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,4657,0,5461,0
152,141,Groß-Gerau,219227,181403,2262,1809,179141,179594,74300,0,71689,0,74885,0,69979,0,10947,0,18952,0,11709,0,11009,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,7356,0
153,142,Offenbach,213770,171081,2992,1852,168089,169229,79217,0,73446,0,61959,0,57609,0,12908,0,20348,0,10424,0,9920,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,0,7142,0
154,143,Darmstadt,212413,172822,2983,2177,169839,170645,65646,0,61855,0,66805,0,66173,0,14210,0,21692,0,17613,0,13895,0,0,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,5565,0,6222,0
155,144,Odenwald,247799,204528,3593,2996,200935,201532,89864,0,86309,0,78986,0,75387,0,12616,0,20699,0,12280,0,10761,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,7189,0,7819,0
156,145,Bergstraße,192048,157905,2467,2030,155438,155875,72283,0,69443,0,61625,0,56790,0,8364,0,15904,0,8494,0,7618,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,4672,0,5791,0
157,906,Hessen,4294116,3484107,54462,41102,3429645,3443005,1505495,0,1422262,0,1391642,0,1308151,0,232509,0,374240,0,197897,0,192110,0,0,0,13037,0,0,0,0,0,0,0,0,0,0,0,0,0,102102,0,133205,0
159,146,Neuwied,226789,185531,3227,1902,182304,183629,87081,0,86018,0,70471,0,66882,0,13112,0,19297,0,7926,0,6089,0,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,3714,0,5059,0
160,147,Ahrweiler,177684,144609,2295,1768,142314,142841,77101,0,75969,0,43367,0,42590,0,11421,0,15417,0,5685,0,4542,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,0,4135,0
161,148,Koblenz,185693,150303,2431,1553,147872,148750,72231,0,71714,0,54781,0,50016,0,11162,0,17015,0,6936,0,5855,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,2762,0,3893,0
162,149,Cochem,137813,115637,3046,1768,112591,113869,59636,0,60376,0,33317,0,32553,0,12151,0,13103,0,5750,0,4094,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,0,3581,0
163,150,Kreuznach,186966,150598,3078,1885,147520,148713,59113,0,59972,0,66719,0,61629,0,12372,0,16859,0,7832,0,5545,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,1484,0,4466,0
164,151,Bitburg,161007,131735,3340,2461,128395,129274,73483,0,71399,0,36852,0,35609,0,8084,0,12957,0,5013,0,4529,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4963,0,4663,0
165,152,Trier,178701,144774,2994,2268,141780,142506,69564,0,66728,0,52339,0,52382,0,7641,0,12853,0,7579,0,6052,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,4657,0,4239,0
166,153,Montabaur,234675,192761,3772,2041,188989,190720,90728,0,88199,0,74292,0,69662,0,14435,0,20283,0,8904,0,6605,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,5727,0
167,154,Mainz,231072,188383,2766,2005,185617,186378,80089,0,76773,0,68740,0,66013,0,17009,0,23780,0,13225,0,11866,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,6554,0,7322,0
168,155,Worms,177080,143163,2628,2191,140535,140972,53835,0,52967,0,62611,0,58930,0,10536,0,15214,0,8465,0,7049,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,5088,0,6499,0
169,156,Frankenthal,148153,123230,2494,1967,120736,121263,49887,0,49967,0,52514,0,48890,0,8318,0,12370,0,5737,0,4888,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,4280,0,4905,0
170,157,Ludwigshafen,161135,129665,1630,1645,128035,128020,57230,0,53440,0,55425,0,51513,0,5848,0,11865,0,5606,0,5411,0,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,3926,0,5443,0
171,158,Neustadt  Speyer,176175,146297,2541,2105,143756,144192,69914,0,69066,0,50669,0,47240,0,9963,0,15123,0,7695,0,6359,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,5515,0,6139,0
172,159,Kaiserslautern,215815,173137,3220,2813,169917,170324,68298,0,68351,0,80439,0,74980,0,9075,0,13502,0,5965,0,6147,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,6140,0,7011,0
173,160,Pirmasens,147372,118593,2809,2218,115784,116375,53648,0,54091,0,44563,0,42946,0,7951,0,10315,0,4812,0,3655,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,4810,0,5206,0
174,161,Südpfalz,189458,158638,3036,2745,155602,155893,77115,0,73766,0,53874,0,51309,0,9143,0,15330,0,7337,0,6910,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,8133,0,8349,0
175,907,Rheinland-Pfalz,2935588,2397054,45307,33335,2351747,2363719,1098953,0,1078796,0,900973,0,853144,0,168221,0,245283,0,114467,0,95596,0,0,0,4263,0,0,0,0,0,0,0,0,0,0,0,0,0,69133,0,86637,0
177,162,Stuttgart I,194702,151537,1547,1139,149990,150398,61373,0,55882,0,46637,0,45944,0,17834,0,26617,0,14444,0,12868,0,0,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,0,8324,0
178,163,Stuttgart II,198321,150544,1863,1427,148681,149117,60317,0,57925,0,54873,0,50656,0,13317,0,20894,0,9517,0,9016,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,10657,0,9972,0
179,164,Böblingen,233144,187689,2573,1751,185116,185938,88251,0,84102,0,53177,0,51644,0,16247,0,26799,0,18007,0,11725,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,9434,0,11318,0
180,165,Esslingen,161343,131070,1707,1243,129363,129827,63809,0,57841,0,43249,0,39221,0,9631,0,18091,0,6969,0,7219,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,5705,0,7118,0
181,166,Nürtingen,178884,143531,2205,1496,141326,142035,66254,0,63156,0,42665,0,39812,0,13642,0,21218,0,12780,0,8691,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,5985,0,8915,0
182,167,Göppingen,175412,135744,2674,1806,133070,133938,58085,0,59497,0,42171,0,39875,0,17687,0,18658,0,7108,0,6330,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,8019,0,9333,0
183,168,Waiblingen,207899,163308,2745,1709,160563,161599,76294,0,70486,0,48547,0,46390,0,17535,0,25025,0,9311,0,8526,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,8876,0,10802,0
184,169,Ludwigsburg,195024,156940,2017,1561,154923,155379,75156,0,65487,0,48944,0,47136,0,11472,0,23721,0,11879,0,9354,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,7472,0,9358,0
185,170,Neckar-Zaber,179103,143674,2360,1797,141314,141877,62818,0,60245,0,48257,0,43044,0,13487,0,20182,0,9064,0,8480,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,7688,0,9629,0
186,171,Heilbronn,232451,180497,3117,2829,177380,177668,83164,0,77360,0,60601,0,58632,0,13624,0,20855,0,10158,0,8448,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,9833,0,12054,0
187,172,Schwäbisch Hall,191549,143248,2724,2141,140524,141107,60509,0,61798,0,43260,0,40985,0,20161,0,19219,0,10410,0,7879,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,6184,0,10989,0
188,173,Backnang  Schwäbisch Gmünd,162818,124260,2060,1628,122200,122632,61592,0,55553,0,36193,0,35045,0,8450,0,16096,0,9476,0,7209,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,8499,0
189,174,Aalen  Heidenheim,214481,167647,3141,2521,164506,165126,81464,0,77874,0,49474,0,50025,0,11471,0,17175,0,9932,0,8083,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,12165,0,11663,0
190,175,Karlsruhe-Stadt,207563,156020,2272,1846,153748,154174,69003,0,64347,0,55344,0,50788,0,10853,0,19577,0,11791,0,11019,0,0,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,6757,0,7798,0
191,176,Karlsruhe-Land,232099,185338,3880,3167,181458,182171,99305,0,93573,0,52208,0,52885,0,11983,0,17406,0,10078,0,8248,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,7884,0,9818,0
192,177,Rastatt,249727,190475,3826,3316,186649,187159,99866,0,98665,0,49220,0,50287,0,18986,0,20015,0,9872,0,8319,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,8705,0,9595,0
193,178,Heidelberg,192071,150654,2095,1710,148559,148944,63581,0,61007,0,55451,0,52436,0,9541,0,17703,0,13990,0,11679,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,5996,0,5512,0
194,179,Mannheim I,149243,108070,1858,1586,106212,106484,43110,0,40926,0,43348,0,42715,0,6029,0,9986,0,9011,0,6398,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,4714,0,5780,0
195,180,Mannheim II,160723,129736,1887,1612,127849,128124,57546,0,55760,0,48214,0,43668,0,10062,0,15749,0,7704,0,7219,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,4323,0,5368,0
196,181,Odenwald  Tauber,200840,156689,3456,2538,153233,154151,88806,0,85523,0,42731,0,39967,0,8841,0,14291,0,8827,0,6078,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,4028,0,8107,0
197,182,Rhein-Neckar,175325,141337,2433,2160,138904,139177,68354,0,65529,0,47674,0,44570,0,8783,0,15001,0,7979,0,7319,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,6114,0,6508,0
198,183,Pforzheim,208229,159139,2750,2301,156389,156838,73355,0,69625,0,50256,0,47498,0,13279,0,19742,0,9583,0,7951,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,9916,0,11720,0
199,184,Calw,184038,139778,2089,1854,137689,137924,74130,0,69667,0,38046,0,34494,0,9951,0,17260,0,7073,0,6035,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,8489,0,10282,0
200,185,Freiburg,222270,173167,2391,2141,170776,171026,69846,0,65179,0,60335,0,57743,0,9688,0,20111,0,19455,0,18008,0,0,0,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,11452,0,8775,0
201,186,Lörrach  Müllheim,201480,149570,2757,2141,146813,147429,69378,0,65116,0,49095,0,48270,0,11494,0,17491,0,10530,0,8550,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,6316,0,7651,0
202,187,Emmendingen  Lahr,200990,151308,3296,2609,148012,148699,75199,0,71744,0,47614,0,46539,0,9563,0,15452,0,9213,0,7857,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,6423,0,6813,0
203,188,Offenburg,186367,140993,2335,2484,138658,138509,89180,0,75890,0,35616,0,37931,0,3747,0,11865,0,6089,0,6409,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,4026,0,6209,0
204,189,Rottweil  Tuttlingen,185914,142840,3723,3015,139117,139825,74002,0,74887,0,36348,0,33899,0,12433,0,15271,0,6047,0,5084,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,10287,0,10509,0
205,190,Schwarzwald-Baar,147031,109917,1879,1606,108038,108311,57867,0,53905,0,28501,0,28999,0,8372,0,13394,0,6801,0,5197,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,6497,0,6629,0
206,191,Konstanz,181169,135828,2850,2022,132978,133806,71190,0,62667,0,34750,0,37652,0,9260,0,17070,0,12398,0,8920,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,5380,0,7053,0
207,192,Waldshut,138657,101960,1874,1590,100086,100370,56405,0,52273,0,25383,0,25842,0,7351,0,11407,0,6761,0,5455,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,4186,0,5252,0
208,193,Reutlingen,184921,145524,2720,2321,142804,143203,61214,0,66816,0,33489,0,38457,0,18325,0,19409,0,7836,0,8274,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,21940,0,9884,0
209,194,Tübingen,164879,130540,2195,1537,128345,129003,54580,0,53172,0,50121,0,39303,0,7791,0,15851,0,8388,0,11694,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,7465,0,8094,0
210,195,Ulm,199795,157531,2668,2077,154863,155454,79429,0,75755,0,41917,0,41628,0,13159,0,18573,0,10693,0,8003,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,9665,0,11133,0
211,196,Biberach,208112,161206,3502,2667,157704,158539,97961,0,92964,0,26871,0,28734,0,8416,0,14443,0,11358,0,8104,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,13098,0,14080,0
212,197,Ravensburg  Bodensee,227238,176027,2756,2345,173271,173682,91676,0,89277,0,40700,0,39674,0,12585,0,20600,0,11627,0,10133,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,16683,0,13631,0
213,198,Zollernalb  Sigmaringen,188019,142057,2446,2348,139611,139709,83242,0,77578,0,33412,0,30569,0,7476,0,15055,0,6696,0,5899,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,8785,0,10439,0
214,908,Baden-Württemberg,7121831,5515393,94671,76041,5420722,5439352,2667311,0,2529051,0,1644692,0,1582957,0,432526,0,667272,0,368855,0,311680,0,0,0,13778,0,0,0,0,0,0,0,0,0,0,0,0,0,307338,0,334614,0
216,199,Altötting,227864,171554,2729,1403,168825,170151,95961,0,95967,0,39858,0,36830,0,11395,0,14354,0,9495,0,7866,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,12116,0,14896,0
217,200,Freising,235460,173529,3491,1408,170038,172121,99485,0,94929,0,36499,0,38046,0,10171,0,14027,0,13896,0,9101,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,9987,0,15747,0
218,201,Fürstenfeldbruck,219321,170241,1800,951,168441,169290,89561,0,84785,0,42021,0,41168,0,11705,0,19449,0,9096,0,8484,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,16058,0,15079,0
219,202,Ingolstadt,213220,159686,1616,1704,158070,157982,98879,0,92561,0,37496,0,38754,0,5739,0,9281,0,6548,0,5406,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,9408,0,11783,0
220,203,München-Mitte,133596,94896,870,412,94026,94484,31504,0,31044,0,35815,0,33445,0,8710,0,11613,0,10692,0,10825,0,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,7305,0,6574,0
221,204,München-Nord,182767,129265,1221,752,128044,128513,49755,0,47991,0,47626,0,44523,0,9621,0,15056,0,10008,0,9164,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,11034,0,11113,0
222,205,München-Ost,203034,147837,1186,706,146651,147131,57919,0,57709,0,47897,0,46966,0,13680,0,19126,0,12834,0,10389,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,14321,0,12173,0
223,206,München-Süd,188257,139785,1334,565,138451,139220,53422,0,55093,0,45668,0,43995,0,16438,0,18960,0,11085,0,9295,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,11838,0,11236,0
224,207,München-West,168193,125630,1077,579,124553,125051,55176,0,50375,0,40338,0,39285,0,9030,0,15606,0,9190,0,8792,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,10819,0,10375,0
225,208,München-Land,199558,159514,1255,744,158259,158770,75068,0,70508,0,52869,0,43263,0,15545,0,24783,0,6792,0,9253,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,7985,0,10588,0
226,209,Rosenheim,194203,142915,2070,1089,140845,141826,79498,0,76842,0,28479,0,28731,0,8182,0,11958,0,7846,0,6501,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,16840,0,17595,0
227,210,Starnberg,232955,179499,1718,1163,177781,178336,100353,0,94439,0,37075,0,37026,0,16420,0,23192,0,10850,0,9224,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,13083,0,14152,0
228,211,Traunstein,189133,141794,1822,1239,139972,140555,80372,0,78225,0,27943,0,29452,0,6415,0,10969,0,12342,0,7182,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,0,14581,0
229,212,Weilheim,217431,161582,1904,1057,159678,160525,98701,0,93001,0,30488,0,32235,0,8965,0,13831,0,7929,0,6969,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,13595,0,14274,0
230,213,Deggendorf,141956,92846,1299,873,91547,91973,56420,0,54982,0,22964,0,21520,0,2435,0,4510,0,2889,0,2526,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,6839,0,8366,0
231,214,Landshut,210755,152368,2518,1679,149850,150689,83264,0,82782,0,34014,0,35923,0,11054,0,10477,0,7633,0,6081,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,13885,0,15215,0
232,215,Passau,169216,115628,1495,1212,114133,114416,64751,0,64163,0,27122,0,28859,0,7329,0,7363,0,4027,0,3836,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,10904,0,10090,0
233,216,Rottal-Inn,144375,99023,1625,1196,97398,97827,58710,0,58864,0,21911,0,21263,0,4152,0,5069,0,4011,0,3324,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,8614,0,9219,0
234,217,Straubing,160016,109064,1457,1216,107607,107848,68469,0,63951,0,24130,0,24428,0,2936,0,5666,0,2868,0,2552,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,9204,0,11135,0
235,218,Amberg,193968,145813,2452,1559,143361,144254,83740,0,83097,0,35107,0,36825,0,7239,0,8821,0,6795,0,4529,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,10480,0,10796,0
236,219,Regensburg,212887,155236,1768,1390,153468,153846,84449,0,82533,0,41121,0,41275,0,7650,0,10363,0,7044,0,5725,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,13204,0,13520,0
237,220,Schwandorf,202379,144041,2457,1762,141584,142279,83461,0,79658,0,40578,0,39286,0,4277,0,5898,0,0,0,3869,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,13268,0,13416,0
238,221,Weiden,169699,130236,1774,1606,128462,128630,71626,0,72613,0,43872,0,38324,0,3966,0,6281,0,3109,0,3349,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,5889,0,7918,0
239,222,Bamberg,206997,155919,1884,1235,154035,154684,91417,0,90242,0,36077,0,33906,0,7013,0,11663,0,8571,0,6462,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,10957,0,12123,0
240,223,Bayreuth,137168,102175,1134,837,101041,101338,55482,0,51170,0,30803,0,31095,0,4586,0,8036,0,4611,0,3886,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,5559,0,6961,0
241,224,Coburg,163845,127555,1512,1298,126043,126257,68405,0,63725,0,43946,0,45248,0,4495,0,7746,0,4716,0,3818,0,182,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,4299,0,5523,0
242,225,Hof,200382,149829,1446,1283,148383,148546,77338,0,72366,0,55186,0,53827,0,4103,0,8536,0,4225,0,3766,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,7531,0,9818,0
243,226,Kulmbach,135256,103234,1644,978,101590,102256,57350,0,57302,0,31185,0,29558,0,3549,0,5445,0,3935,0,3151,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,5571,0,6676,0
244,227,Ansbach,221722,165483,1901,1471,163582,164012,91744,0,87129,0,42801,0,44363,0,8516,0,13103,0,7621,0,6262,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,12900,0,12935,0
245,228,Erlangen,160033,125236,1074,763,124162,124473,58936,0,55051,0,39447,0,37483,0,10343,0,16423,0,8406,0,7611,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,7030,0,7485,0
246,229,Fürth,223279,165937,1844,1232,164093,164705,78627,0,74475,0,55713,0,52101,0,12013,0,16257,0,8668,0,8101,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,9072,0,13322,0
247,230,Nürnberg-Nord,197680,143042,2501,951,140541,142091,57405,0,54884,0,59463,0,49496,0,11994,0,15781,0,8397,0,9698,0,0,0,934,0,0,0,0,0,0,0,0,0,0,0,0,0,3282,0,11298,0
248,231,Nürnberg-Süd,194762,143850,1842,1164,142008,142686,61589,0,59454,0,55454,0,51790,0,8598,0,13182,0,6880,0,5901,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,9487,0,11871,0
