(c) Der Bundeswahlleiter (im Auftrag der Herausgebergemeinschaft), Wiesbaden 2018

Ergebnisse der Wahlbezirksstatistik zur Bundestagswahl 1990 (Erststimmen nach Gemeinden)

"Wahlkreis";"Land";"Regierungsbezirk";"Kreis";"Verbandsgemeinde und Gemeinde";"Wahlbezirk";"Bezirksart";"Wahlberechtigte (A)";"Wahlberechtigte ohne Sperrvermerk (A1)";"Wahlberechtigte mit Sperrvermerk (A2)";"Wahlberechtigte nach § 25 Abs. 2 BWO (A3)";"Wähler (B)";"Wähler mit Wahlschein (B1)";"Ungültig";"Gültig";"CDU/CSU";"SPD";"FDP";"GRÜNE";"PDS";"DSU";"B90/Gr";"BP";"DDD";"BSA";"LIGA";"CM";"ÖKO-UNION";"DIE GRAUEN";"Mündige Bürger";"REP";"FRAUEN";"NPD";"ÖDP";"Patrioten";"SpAD";"VAA";"EFP";"Übrige"
"240";"09";"7";"73";"000122";"000000";"5";0;0;0;0;160;160;2;158;76;34;26;9;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0
"240";"09";"7";"73";"000125";"000000";"0";12622;11175;1447;0;8123;196;114;8009;4412;1744;961;261;0;0;0;0;0;0;0;0;0;0;0;469;0;14;148;0;0;0;0;0
"240";"09";"7";"73";"000125";"000000";"5";0;0;0;0;1198;1198;7;1191;644;243;167;51;0;0;0;0;0;0;0;0;0;0;0;64;0;2;20;0;0;0;0;0
"240";"09";"7";"73";"000133";"000000";"0";786;702;84;0;521;34;16;505;264;120;51;29;0;0;0;0;0;0;0;0;0;0;0;29;0;0;12;0;0;0;0;0
"240";"09";"7";"73";"000133";"000000";"5";0;0;0;0;81;81;0;81;53;13;11;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
"240";"09";"7";"73";"000136";"000000";"0";5005;4490;515;0;3033;0;37;2996;1428;835;411;111;0;0;0;0;0;0;0;0;0;0;0;149;0;2;60;0;0;0;0;0
"240";"09";"7";"73";"000136";"000000";"5";0;0;0;0;528;528;2;526;255;133;76;27;0;0;0;0;0;0;0;0;0;0;0;26;0;0;9;0;0;0;0;0
"240";"09";"7";"73";"000137";"000000";"0";1188;1149;39;0;858;0;12;846;447;196;125;27;0;0;0;0;0;0;0;0;0;0;0;35;0;1;15;0;0;0;0;0
"240";"09";"7";"73";"000139";"000000";"0";3683;3260;423;0;2193;0;34;2159;683;437;802;45;0;0;0;0;0;0;0;0;0;0;0;142;0;4;46;0;0;0;0;0
"240";"09";"7";"73";"000139";"000000";"5";0;0;0;0;461;461;4;457;154;95;163;12;0;0;0;0;0;0;0;0;0;0;0;28;0;0;5;0;0;0;0;0
"240";"09";"7";"73";"000140";"000000";"0";2561;2439;122;0;1645;0;26;1619;933;271;229;52;0;0;0;0;0;0;0;0;0;0;0;80;0;3;51;0;0;0;0;0
"240";"09";"7";"73";"000140";"000000";"5";0;0;0;0;115;115;2;113;45;18;26;10;0;0;0;0;0;0;0;0;0;0;0;11;0;2;1;0;0;0;0;0
"240";"09";"7";"73";"000143";"000000";"0";1031;1011;20;0;704;0;11;693;412;86;86;27;0;0;0;0;0;0;0;0;0;0;0;62;0;2;18;0;0;0;0;0
"240";"09";"7";"73";"000144";"000000";"0";7024;6285;739;0;4445;1;76;4369;1961;1491;488;157;0;0;0;0;0;0;0;0;0;0;0;209;0;6;57;0;0;0;0;0
"240";"09";"7";"73";"000144";"000000";"5";0;0;0;0;712;712;7;705;374;186;91;25;0;0;0;0;0;0;0;0;0;0;0;11;0;4;14;0;0;0;0;0
"240";"09";"7";"73";"000146";"000000";"0";764;721;43;0;529;0;4;525;242;103;131;16;0;0;0;0;0;0;0;0;0;0;0;26;0;0;7;0;0;0;0;0
"240";"09";"7";"73";"000147";"000000";"0";968;897;71;0;675;42;10;665;433;87;57;18;0;0;0;0;0;0;0;0;0;0;0;58;0;0;12;0;0;0;0;0
"240";"09";"7";"73";"000147";"000000";"5";0;0;0;0;99;99;0;99;71;11;8;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0
"240";"09";"7";"73";"000150";"000000";"0";1099;966;133;0;801;0;12;789;506;60;119;20;0;0;0;0;0;0;0;0;0;0;0;66;0;2;16;0;0;0;0;0
"240";"09";"7";"73";"000150";"000000";"5";0;0;0;0;129;129;0;129;91;13;16;1;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;0;0;0
"240";"09";"7";"73";"000153";"000000";"0";663;636;27;0;521;0;9;512;320;98;44;18;0;0;0;0;0;0;0;0;0;0;0;26;0;1;5;0;0;0;0;0
"240";"09";"7";"73";"000164";"000000";"0";1096;1074;22;0;833;0;19;814;407;118;187;19;0;0;0;0;0;0;0;0;0;0;0;68;0;0;15;0;0;0;0;0
"240";"09";"7";"73";"000170";"000000";"0";2507;2348;159;0;1610;0;27;1583;746;458;149;78;0;0;0;0;0;0;0;0;0;0;0;132;0;3;17;0;0;0;0;0
"240";"09";"7";"73";"000170";"000000";"5";0;0;0;0;152;152;0;152;74;38;8;9;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;0;0;0;0;0
"240";"09";"7";"73";"000179";"000000";"0";832;795;37;0;552;0;5;547;348;74;62;10;0;0;0;0;0;0;0;0;0;0;0;40;0;1;12;0;0;0;0;0
"240";"09";"7";"73";"000182";"000000";"0";5239;4922;317;0;3607;21;47;3560;1837;678;525;208;0;0;0;0;0;0;0;0;0;0;0;215;0;11;86;0;0;0;0;0
"240";"09";"7";"73";"000182";"000000";"5";0;0;0;0;248;248;1;247;104;63;44;19;0;0;0;0;0;0;0;0;0;0;0;13;0;0;4;0;0;0;0;0
"240";"09";"7";"73";"000183";"000000";"0";1854;1731;123;0;1283;0;16;1267;638;312;131;57;0;0;0;0;0;0;0;0;0;0;0;116;0;1;12;0;0;0;0;0
"240";"09";"7";"73";"000183";"000000";"5";0;0;0;0;116;116;0;116;56;29;16;8;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0
"240";"09";"7";"73";"000186";"000000";"0";839;809;30;0;573;0;10;563;334;91;37;23;0;0;0;0;0;0;0;0;0;0;0;70;0;1;7;0;0;0;0;0
"240";"09";"7";"73";"000187";"000000";"0";528;490;38;0;345;0;8;337;192;73;31;13;0;0;0;0;0;0;0;0;0;0;0;17;0;2;9;0;0;0;0;0
"240";"09";"7";"73";"000188";"000000";"0";754;738;16;0;539;0;11;528;353;68;53;15;0;0;0;0;0;0;0;0;0;0;0;31;0;2;6;0;0;0;0;0
"240";"09";"7";"79";"000111";"000000";"0";1168;1126;42;0;865;0;14;851;465;211;66;58;0;0;0;0;0;0;0;0;0;0;0;16;0;8;27;0;0;0;0;0
"240";"09";"7";"79";"000112";"000000";"0";654;628;26;0;478;0;5;473;333;73;33;10;0;0;0;0;0;0;0;0;0;0;0;16;0;0;8;0;0;0;0;0
"240";"09";"7";"79";"000115";"000000";"0";2836;2578;258;0;1983;0;32;1951;908;735;116;78;0;0;0;0;0;0;0;0;0;0;0;82;0;6;26;0;0;0;0;0
"240";"09";"7";"79";"000115";"000000";"5";0;0;0;0;241;241;3;238;132;70;14;12;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0
"240";"09";"7";"79";"000117";"000000";"0";790;761;29;0;597;0;15;582;407;94;22;29;0;0;0;0;0;0;0;0;0;0;0;17;0;2;11;0;0;0;0;0
"240";"09";"7";"79";"000117";"000000";"5";0;0;0;0;54;54;2;52;38;4;1;7;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"240";"09";"7";"79";"000126";"000000";"0";1038;977;61;0;755;0;13;742;551;119;30;27;0;0;0;0;0;0;0;0;0;0;0;8;0;0;7;0;0;0;0;0
"240";"09";"7";"79";"000126";"000000";"5";0;0;0;0;120;120;0;120;81;26;8;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0
"240";"09";"7";"79";"000129";"000000";"0";556;546;10;0;358;0;7;351;224;92;12;6;0;0;0;0;0;0;0;0;0;0;0;12;0;0;5;0;0;0;0;0
"240";"09";"7";"79";"000130";"000000";"0";1116;1063;53;0;801;0;4;797;432;231;58;46;0;0;0;0;0;0;0;0;0;0;0;15;0;7;8;0;0;0;0;0
"240";"09";"7";"79";"000130";"000000";"5";0;0;0;0;50;50;0;50;31;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0
"240";"09";"7";"79";"000131";"000000";"0";13365;11975;1390;0;8953;1;122;8831;4428;2669;780;463;0;0;0;0;0;0;0;0;0;0;0;292;0;18;181;0;0;0;0;0
"240";"09";"7";"79";"000131";"000000";"5";0;0;0;0;1330;1330;12;1318;679;353;160;66;0;0;0;0;0;0;0;0;0;0;0;32;0;7;21;0;0;0;0;0
"240";"09";"7";"79";"000136";"000000";"0";814;789;25;0;587;0;5;582;221;284;43;15;0;0;0;0;0;0;0;0;0;0;0;11;0;7;1;0;0;0;0;0
"240";"09";"7";"79";"000138";"000000";"0";628;601;27;0;482;0;9;473;380;53;8;17;0;0;0;0;0;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0
"240";"09";"7";"79";"000146";"000000";"0";454;450;4;0;328;0;2;326;225;51;23;8;0;0;0;0;0;0;0;0;0;0;0;14;0;0;5;0;0;0;0;0
"240";"09";"7";"79";"000147";"000000";"0";1646;1545;101;0;1255;0;24;1231;948;172;33;28;0;0;0;0;0;0;0;0;0;0;0;33;0;4;13;0;0;0;0;0
"240";"09";"7";"79";"000147";"000000";"5";0;0;0;0;99;99;0;99;81;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0
"240";"09";"7";"79";"000148";"000000";"0";1044;970;74;0;703;0;14;689;443;155;30;27;0;0;0;0;0;0;0;0;0;0;0;24;0;2;8;0;0;0;0;0
"240";"09";"7";"79";"000148";"000000";"5";0;0;0;0;142;142;3;139;108;21;1;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
"240";"09";"7";"79";"000149";"000000";"0";844;821;23;0;546;0;9;537;315;144;44;16;0;0;0;0;0;0;0;0;0;0;0;12;0;1;5;0;0;0;0;0
"240";"09";"7";"79";"000154";"000000";"0";1112;1056;56;0;777;0;13;764;474;188;41;27;0;0;0;0;0;0;0;0;0;0;0;16;0;4;14;0;0;0;0;0
"240";"09";"7";"79";"000154";"000000";"5";0;0;0;0;53;53;1;52;38;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"240";"09";"7";"79";"000155";"000000";"0";4483;4320;163;0;3145;0;40;3105;1585;1115;186;90;0;0;0;0;0;0;0;0;0;0;0;93;0;8;28;0;0;0;0;0
"240";"09";"7";"79";"000155";"000000";"5";0;0;0;0;154;154;2;152;79;47;15;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0
"240";"09";"7";"79";"000162";"000000";"0";437;427;10;0;303;0;6;297;168;73;23;13;0;0;0;0;0;0;0;0;0;0;0;10;0;2;8;0;0;0;0;0
"240";"09";"7";"79";"000163";"000000";"0";776;760;16;0;570;0;6;564;369;74;43;27;0;0;0;0;0;0;0;0;0;0;0;33;0;0;18;0;0;0;0;0
"240";"09";"7";"79";"000167";"000000";"0";1142;1107;35;0;875;0;13;862;553;214;17;34;0;0;0;0;0;0;0;0;0;0;0;24;0;2;18;0;0;0;0;0
"240";"09";"7";"79";"000169";"000000";"0";2467;2262;205;0;1759;9;23;1736;1033;461;77;80;0;0;0;0;0;0;0;0;0;0;0;63;0;3;19;0;0;0;0;0
"240";"09";"7";"79";"000169";"000000";"5";0;0;0;0;199;199;2;197;81;67;10;24;0;0;0;0;0;0;0;0;0;0;0;13;0;2;0;0;0;0;0;0
"240";"09";"7";"79";"000176";"000000";"0";775;747;28;0;590;0;9;581;442;90;14;18;0;0;0;0;0;0;0;0;0;0;0;6;0;2;9;0;0;0;0;0
"240";"09";"7";"79";"000177";"000000";"0";899;872;27;0;691;0;11;680;464;145;32;25;0;0;0;0;0;0;0;0;0;0;0;7;0;0;7;0;0;0;0;0
"240";"09";"7";"79";"000178";"000000";"0";1735;1654;81;0;1291;0;20;1271;853;269;36;59;0;0;0;0;0;0;0;0;0;0;0;39;0;1;14;0;0;0;0;0
"240";"09";"7";"79";"000178";"000000";"5";0;0;0;0;79;79;0;79;57;15;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"240";"09";"7";"79";"000180";"000000";"0";606;587;19;0;515;0;8;507;431;42;7;14;0;0;0;0;0;0;0;0;0;0;0;6;0;0;7;0;0;0;0;0
"240";"09";"7";"79";"000181";"000000";"0";2231;2098;133;0;1591;0;22;1569;932;357;89;56;0;0;0;0;0;0;0;0;0;0;0;91;0;4;40;0;0;0;0;0
"240";"09";"7";"79";"000181";"000000";"5";0;0;0;0;122;122;0;122;78;26;8;5;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0
"240";"09";"7";"79";"000184";"000000";"0";1203;1168;35;0;868;1;8;860;490;224;46;35;0;0;0;0;0;0;0;0;0;0;0;41;0;12;12;0;0;0;0;0
"240";"09";"7";"79";"000184";"000000";"5";0;0;0;0;93;93;0;93;39;27;9;12;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;0;0
"240";"09";"7";"79";"000185";"000000";"0";1711;1643;68;0;1195;0;15;1180;672;312;102;44;0;0;0;0;0;0;0;0;0;0;0;31;0;3;16;0;0;0;0;0
"240";"09";"7";"79";"000185";"000000";"5";0;0;0;0;66;66;2;64;27;17;1;14;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0
"240";"09";"7";"79";"000186";"000000";"0";3247;2939;308;0;2225;1;35;2190;1251;631;132;60;0;0;0;0;0;0;0;0;0;0;0;90;0;6;20;0;0;0;0;0
"240";"09";"7";"79";"000186";"000000";"5";0;0;0;0;300;300;3;297;185;70;23;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0
"240";"09";"7";"79";"000187";"000000";"0";654;637;17;0;463;0;3;460;336;46;55;9;0;0;0;0;0;0;0;0;0;0;0;11;0;1;2;0;0;0;0;0
"240";"09";"7";"79";"000188";"000000";"0";1239;1196;43;0;1000;0;16;984;783;135;33;15;0;0;0;0;0;0;0;0;0;0;0;11;0;1;6;0;0;0;0;0
"240";"09";"7";"79";"000188";"000000";"5";0;0;0;0;60;60;1;59;48;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"240";"09";"7";"79";"000192";"000000";"0";820;789;31;0;587;0;2;585;356;138;26;28;0;0;0;0;0;0;0;0;0;0;0;12;0;4;21;0;0;0;0;0
"240";"09";"7";"79";"000192";"000000";"5";0;0;0;0;117;117;1;116;82;20;7;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0
"240";"09";"7";"79";"000194";"000000";"0";14303;12912;1391;0;9369;66;121;9248;4190;3625;603;458;0;0;0;0;0;0;0;0;0;0;0;236;0;38;98;0;0;0;0;0
"240";"09";"7";"79";"000194";"000000";"5";0;0;0;0;1258;1258;11;1247;625;403;117;57;0;0;0;0;0;0;0;0;0;0;0;28;0;5;12;0;0;0;0;0
"240";"09";"7";"79";"000196";"000000";"0";1536;1499;37;0;1137;0;14;1123;631;345;46;41;0;0;0;0;0;0;0;0;0;0;0;43;0;2;15;0;0;0;0;0
"240";"09";"7";"79";"000197";"000000";"0";3509;3226;283;0;2533;7;48;2485;1638;526;120;95;0;0;0;0;0;0;0;0;0;0;0;48;0;12;46;0;0;0;0;0
"240";"09";"7";"79";"000197";"000000";"5";0;0;0;0;257;257;3;254;159;60;7;17;0;0;0;0;0;0;0;0;0;0;0;2;0;2;7;0;0;0;0;0
"240";"09";"7";"79";"000198";"000000";"0";542;524;18;0;379;0;12;367;198;131;4;17;0;0;0;0;0;0;0;0;0;0;0;15;0;0;2;0;0;0;0;0
"240";"09";"7";"79";"000201";"000000";"0";5294;4658;636;0;3223;40;37;3186;2019;697;190;105;0;0;0;0;0;0;0;0;0;0;0;120;0;9;46;0;0;0;0;0
"240";"09";"7";"79";"000201";"000000";"5";0;0;0;0;578;578;4;574;367;99;50;23;0;0;0;0;0;0;0;0;0;0;0;23;0;2;10;0;0;0;0;0
"240";"09";"7";"79";"000203";"000000";"0";880;800;80;0;639;0;6;633;408;147;29;15;0;0;0;0;0;0;0;0;0;0;0;26;0;2;6;0;0;0;0;0
"240";"09";"7";"79";"000203";"000000";"5";0;0;0;0;77;77;0;77;50;13;4;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;4;0;0;0;0;0
"240";"09";"7";"79";"000206";"000000";"0";548;516;32;0;405;0;2;403;233;137;8;5;0;0;0;0;0;0;0;0;0;0;0;18;0;2;0;0;0;0;0;0
"240";"09";"7";"79";"000217";"000000";"0";772;745;27;0;547;0;3;544;306;160;24;14;0;0;0;0;0;0;0;0;0;0;0;30;0;4;6;0;0;0;0;0
"240";"09";"7";"79";"000218";"000000";"0";2787;2674;113;0;1945;1;29;1916;1036;545;175;76;0;0;0;0;0;0;0;0;0;0;0;67;0;1;16;0;0;0;0;0
"240";"09";"7";"79";"000218";"000000";"5";0;0;0;0;109;109;0;109;63;25;9;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0
"240";"09";"7";"79";"000224";"000000";"0";2279;2086;193;0;1671;0;29;1642;1019;415;83;43;0;0;0;0;0;0;0;0;0;0;0;49;0;5;28;0;0;0;0;0
"240";"09";"7";"79";"000224";"000000";"5";0;0;0;0;232;232;3;229;151;44;15;9;0;0;0;0;0;0;0;0;0;0;0;4;0;0;6;0;0;0;0;0
"240";"09";"7";"79";"000226";"000000";"0";1033;1012;21;0;750;1;19;731;420;183;40;48;0;0;0;0;0;0;0;0;0;0;0;29;0;1;10;0;0;0;0;0
"240";"09";"7";"79";"000226";"000000";"5";0;0;0;0;58;58;1;57;22;21;3;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;0;0;0;0;0
"240";"09";"7";"79";"000228";"000000";"0";4169;3773;396;0;2757;0;44;2713;1480;885;153;119;0;0;0;0;0;0;0;0;0;0;0;40;0;15;21;0;0;0;0;0
"240";"09";"7";"79";"000228";"000000";"5";0;0;0;0;370;370;1;369;221;92;36;13;0;0;0;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;0
"240";"09";"7";"79";"000231";"000000";"0";749;728;21;0;545;0;14;531;383;105;4;12;0;0;0;0;0;0;0;0;0;0;0;16;0;2;9;0;0;0;0;0
"241";"09";"7";"74";"000111";"000000";"0";840;805;35;0;603;0;8;595;487;43;21;13;0;0;0;0;0;0;0;0;0;0;0;22;0;0;7;0;0;0;0;2
"241";"09";"7";"74";"000111";"000000";"5";0;0;0;0;66;66;0;66;53;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
"241";"09";"7";"74";"000115";"000000";"0";751;721;30;0;544;0;8;536;423;50;8;10;0;0;0;0;0;0;0;0;0;0;0;20;0;2;21;0;0;0;0;2
"241";"09";"7";"74";"000116";"000000";"0";1916;1724;192;0;1382;0;14;1368;1165;91;17;30;0;0;0;0;0;0;0;0;0;0;0;30;0;5;27;0;0;0;0;3
"241";"09";"7";"74";"000116";"000000";"5";0;0;0;0;187;187;0;187;165;8;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;7;0;0;0;0;1
"241";"09";"7";"74";"000117";"000000";"0";763;734;29;0;543;0;4;539;431;43;8;15;0;0;0;0;0;0;0;0;0;0;0;29;0;0;12;0;0;0;0;1
"241";"09";"7";"74";"000118";"000000";"0";943;895;48;0;630;0;2;628;439;122;20;12;0;0;0;0;0;0;0;0;0;0;0;13;0;2;17;0;0;0;0;3
"241";"09";"7";"74";"000119";"000000";"0";2987;2841;146;0;2105;0;15;2090;1334;497;47;99;0;0;0;0;0;0;0;0;0;0;0;77;0;7;17;0;0;0;0;12
"241";"09";"7";"74";"000119";"000000";"5";0;0;0;0;141;141;2;139;79;32;7;13;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;3
"241";"09";"7";"74";"000121";"000000";"0";6215;5618;597;0;3923;33;49;3874;2413;931;125;141;0;0;0;0;0;0;0;0;0;0;0;185;0;23;43;0;0;0;0;13
"241";"09";"7";"74";"000121";"000000";"5";0;0;0;0;523;523;1;522;354;109;12;18;0;0;0;0;0;0;0;0;0;0;0;17;0;4;4;0;0;0;0;4
"241";"09";"7";"74";"000122";"000000";"0";2105;1950;155;0;1358;0;11;1347;993;176;39;40;0;0;0;0;0;0;0;0;0;0;0;76;0;6;13;0;0;0;0;4
"241";"09";"7";"74";"000122";"000000";"5";0;0;0;0;150;150;0;150;107;25;12;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0
"241";"09";"7";"74";"000124";"000000";"0";1032;984;48;0;698;0;8;690;540;77;6;22;0;0;0;0;0;0;0;0;0;0;0;32;0;0;12;0;0;0;0;1
"241";"09";"7";"74";"000124";"000000";"5";0;0;0;0;66;66;0;66;43;12;1;5;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0
"241";"09";"7";"74";"000127";"000000";"0";1291;1213;78;0;906;0;7;899;627;122;29;42;0;0;0;0;0;0;0;0;0;0;0;52;0;4;22;0;0;0;0;1
"241";"09";"7";"74";"000127";"000000";"5";0;0;0;0;74;74;0;74;42;13;1;10;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;3
"241";"09";"7";"74";"000129";"000000";"0";426;416;10;0;295;0;0;295;232;24;3;3;0;0;0;0;0;0;0;0;0;0;0;25;0;2;6;0;0;0;0;0
"241";"09";"7";"74";"000133";"000000";"0";780;755;25;0;570;0;8;562;431;79;12;16;0;0;0;0;0;0;0;0;0;0;0;18;0;1;5;0;0;0;0;0
"241";"09";"7";"74";"000135";"000000";"0";13658;12404;1254;0;8724;3;89;8635;5369;2089;303;355;0;0;0;0;0;0;0;0;0;0;0;326;0;39;109;0;0;0;0;45
"241";"09";"7";"74";"000135";"000000";"5";0;0;0;0;1212;1212;7;1205;721;263;57;77;0;0;0;0;0;0;0;0;0;0;0;43;0;5;22;0;0;0;0;17
"241";"09";"7";"74";"000136";"000000";"0";856;789;67;0;614;0;9;605;458;83;23;16;0;0;0;0;0;0;0;0;0;0;0;16;0;0;8;0;0;0;0;1
"241";"09";"7";"74";"000140";"000000";"0";1275;1225;50;0;870;0;10;860;585;163;16;35;0;0;0;0;0;0;0;0;0;0;0;46;0;3;10;0;0;0;0;2
"241";"09";"7";"74";"000143";"000000";"0";5332;4848;484;0;3495;0;64;3431;2285;742;104;110;0;0;0;0;0;0;0;0;0;0;0;125;0;16;36;0;0;0;0;13
"241";"09";"7";"74";"000143";"000000";"5";0;0;0;0;529;529;0;529;370;91;16;21;0;0;0;0;0;0;0;0;0;0;0;19;0;0;10;0;0;0;0;2
"241";"09";"7";"74";"000144";"000000";"0";4498;4095;403;0;2877;38;22;2855;2040;516;82;93;0;0;0;0;0;0;0;0;0;0;0;87;0;13;18;0;0;0;0;6
"241";"09";"7";"74";"000144";"000000";"5";0;0;0;0;348;348;5;343;245;49;13;19;0;0;0;0;0;0;0;0;0;0;0;11;0;0;4;0;0;0;0;2
"241";"09";"7";"74";"000145";"000000";"0";2350;2248;102;0;1591;0;9;1582;1153;203;42;56;0;0;0;0;0;0;0;0;0;0;0;100;0;5;20;0;0;0;0;3
"241";"09";"7";"74";"000145";"000000";"5";0;0;0;0;96;96;0;96;75;10;1;2;0;0;0;0;0;0;0;0;0;0;0;3;0;1;2;0;0;0;0;2
"241";"09";"7";"74";"000148";"000000";"0";2169;2041;128;0;1507;0;16;1491;1049;252;48;58;0;0;0;0;0;0;0;0;0;0;0;56;0;6;14;0;0;0;0;8
"241";"09";"7";"74";"000148";"000000";"5";0;0;0;0;169;169;1;168;117;32;5;6;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;1
"241";"09";"7";"74";"000150";"000000";"0";8874;8103;771;0;5951;114;51;5900;4104;1114;130;229;0;0;0;0;0;0;0;0;0;0;0;183;0;17;97;0;0;0;0;26
"241";"09";"7";"74";"000150";"000000";"5";0;0;0;0;601;601;1;600;416;95;23;34;0;0;0;0;0;0;0;0;0;0;0;7;0;2;14;0;0;0;0;9
"241";"09";"7";"74";"000151";"000000";"0";484;463;21;0;317;0;1;316;237;37;9;11;0;0;0;0;0;0;0;0;0;0;0;19;0;0;2;0;0;0;0;1
"241";"09";"7";"74";"000155";"000000";"0";3817;3562;255;0;2356;0;21;2335;1378;587;107;101;0;0;0;0;0;0;0;0;0;0;0;104;0;13;21;0;0;0;0;24
"241";"09";"7";"74";"000155";"000000";"5";0;0;0;0;249;249;2;247;150;49;12;12;0;0;0;0;0;0;0;0;0;0;0;13;0;1;5;0;0;0;0;5
"241";"09";"7";"74";"000160";"000000";"0";1253;1187;66;0;789;0;5;784;619;98;9;21;0;0;0;0;0;0;0;0;0;0;0;21;0;3;12;0;0;0;0;1
"241";"09";"7";"74";"000160";"000000";"5";0;0;0;0;90;90;0;90;73;12;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"241";"09";"7";"74";"000162";"000000";"0";2213;2080;133;0;1450;0;24;1426;1084;197;28;43;0;0;0;0;0;0;0;0;0;0;0;48;0;6;18;0;0;0;0;2
"241";"09";"7";"74";"000162";"000000";"5";0;0;0;0;126;126;2;124;87;19;6;5;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2
"241";"09";"7";"74";"000166";"000000";"0";811;788;23;0;594;0;7;587;479;47;13;10;0;0;0;0;0;0;0;0;0;0;0;23;0;3;9;0;0;0;0;3
"241";"09";"7";"74";"000171";"000000";"0";2703;2505;198;0;1776;0;18;1758;1109;423;48;51;0;0;0;0;0;0;0;0;0;0;0;96;0;6;19;0;0;0;0;6
"241";"09";"7";"74";"000171";"000000";"5";0;0;0;0;195;195;1;194;122;48;5;4;0;0;0;0;0;0;0;0;0;0;0;7;0;1;5;0;0;0;0;2
"241";"09";"7";"74";"000174";"000000";"0";999;934;65;0;719;0;9;710;518;119;12;19;0;0;0;0;0;0;0;0;0;0;0;27;0;1;8;0;0;0;0;6
"241";"09";"7";"74";"000174";"000000";"5";0;0;0;0;130;130;1;129;92;12;7;10;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;2
"241";"09";"7";"74";"000178";"000000";"0";860;825;35;0;592;0;7;585;414;94;11;21;0;0;0;0;0;0;0;0;0;0;0;41;0;0;2;0;0;0;0;2
"241";"09";"7";"74";"000178";"000000";"5";0;0;0;0;115;115;1;114;64;18;4;10;0;0;0;0;0;0;0;0;0;0;0;13;0;2;1;0;0;0;0;2
"241";"09";"7";"74";"000185";"000000";"0";3711;3405;306;0;2412;0;22;2390;1749;363;50;73;0;0;0;0;0;0;0;0;0;0;0;97;0;8;40;0;0;0;0;10
"241";"09";"7";"74";"000185";"000000";"5";0;0;0;0;296;296;0;296;226;39;9;12;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;0;0;0;0;0
"241";"09";"7";"74";"000189";"000000";"0";684;665;19;0;504;0;11;493;402;40;8;13;0;0;0;0;0;0;0;0;0;0;0;24;0;0;5;0;0;0;0;1
"241";"09";"7";"74";"000191";"000000";"0";741;710;31;0;497;0;11;486;366;65;24;5;0;0;0;0;0;0;0;0;0;0;0;13;0;3;10;0;0;0;0;0
"241";"09";"7";"74";"000192";"000000";"0";486;484;2;0;356;0;3;353;291;27;3;13;0;0;0;0;0;0;0;0;0;0;0;13;0;2;2;0;0;0;0;2
